Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
UNKNOWN,XLOC_012350,XLOC_012350,-,chr17:10163103-10163456,MockIFN,T1L-IFN,OK,0,0.995564,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012351,XLOC_012351,-,chr17:10163523-10165110,MockIFN,T1L-IFN,OK,0,0.214315,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012352,XLOC_012352,-,chr17:10166372-10167034,MockIFN,T1L-IFN,OK,0,0.16448,inf,#NAME?,0.0004,0.00141085,yes
UNKNOWN,XLOC_012353,XLOC_012353,-,chr17:10167552-10170086,MockIFN,T1L-IFN,OK,0,0.243852,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012354,XLOC_012354,-,chr17:10170474-10171076,MockIFN,T1L-IFN,OK,0,0.296113,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012355,XLOC_012355,-,chr17:10171306-10171982,MockIFN,T1L-IFN,OK,0,0.38501,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012356,XLOC_012356,-,chr17:10178139-10178495,MockIFN,T1L-IFN,OK,0,0.616408,inf,#NAME?,0.0005,0.00171017,yes
UNKNOWN,XLOC_012357,XLOC_012357,-,chr17:10181586-10181892,MockIFN,T1L-IFN,OK,0,0.966019,inf,#NAME?,0.00355,0.00987544,yes
UNKNOWN,XLOC_012359,XLOC_012359,-,chr17:10187996-10188477,MockIFN,T1L-IFN,OK,0,0.282841,inf,#NAME?,0.0006,0.00200771,yes
UNKNOWN,XLOC_012360,XLOC_012360,-,chr17:10191763-10192231,MockIFN,T1L-IFN,OK,0,0.462639,inf,#NAME?,0.00045,0.00156509,yes
UNKNOWN,XLOC_012361,XLOC_012361,-,chr17:10192475-10199612,MockIFN,T1L-IFN,OK,0.0436682,0.587633,3.75026,6.7179,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012363,XLOC_012363,-,chr17:10201776-10202379,MockIFN,T1L-IFN,OK,0.0327072,0.281671,3.10633,1.40071,0.0215,0.0476179,yes
UNKNOWN,XLOC_012380,XLOC_012380,-,chr17:13481424-13481689,MockIFN,T1L-IFN,OK,0,1.22667,inf,#NAME?,0.00265,0.00771238,yes
UNKNOWN,XLOC_012382,XLOC_012382,-,chr17:13672703-13683550,MockIFN,T1L-IFN,OK,1.13762,0.320329,-1.82839,-2.88256,0.00045,0.00156509,yes
UNKNOWN,XLOC_012440,XLOC_012440,-,chr17:23704023-23706410,MockIFN,T1L-IFN,OK,3.95063,8.74008,1.14556,2.01853,0.00655,0.0168273,yes
UNKNOWN,XLOC_012449,XLOC_012449,-,chr17:23850862-23851145,MockIFN,T1L-IFN,OK,0,1.11541,inf,#NAME?,0.00035,0.00125374,yes
UNKNOWN,XLOC_012466,XLOC_012466,-,chr17:24465487-24466742,MockIFN,T1L-IFN,OK,0.468401,0.117812,-1.99125,-2.10768,0.01845,0.0419707,yes
UNKNOWN,XLOC_012527,XLOC_012527,-,chr17:26849132-26852328,MockIFN,T1L-IFN,OK,0.106458,0.46787,2.13583,3.62189,0.0001,0.000397895,yes
UNKNOWN,XLOC_012536,XLOC_012536,-,chr17:26972442-26973043,MockIFN,T1L-IFN,OK,2.90481,0.64124,-2.17951,-2.91573,0.00145,0.00448668,yes
UNKNOWN,XLOC_012546,XLOC_012546,-,chr17:27554863-27556502,MockIFN,T1L-IFN,OK,1.56083,0.677494,-1.20403,-2.60851,0.0021,0.00629005,yes
UNKNOWN,XLOC_012549,XLOC_012549,-,chr17:27571999-27573420,MockIFN,T1L-IFN,OK,0.0617174,0.346063,2.48729,2.20261,0.0176,0.0402272,yes
UNKNOWN,XLOC_012558,XLOC_012558,-,chr17:28174692-28177099,MockIFN,T1L-IFN,OK,0.64722,0.188106,-1.78271,-3.43792,0.0001,0.000397895,yes
UNKNOWN,XLOC_012564,XLOC_012564,-,chr17:28584334-28586404,MockIFN,T1L-IFN,OK,0.133966,0.392964,1.55253,2.17235,0.0079,0.0199085,yes
UNKNOWN,XLOC_012576,XLOC_012576,-,chr17:29463129-29467781,MockIFN,T1L-IFN,OK,0.990599,2.26171,1.19104,2.5225,0.00175,0.00532933,yes
UNKNOWN,XLOC_012582,XLOC_012582,-,chr17:30211917-30212620,MockIFN,T1L-IFN,OK,0,0.312795,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012583,XLOC_012583,-,chr17:30212741-30213460,MockIFN,T1L-IFN,OK,0,0.322017,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012589,XLOC_012589,-,chr17:30584703-30586562,MockIFN,T1L-IFN,OK,0.097523,0.316139,1.69674,1.91408,0.02045,0.0458193,yes
UNKNOWN,XLOC_012594,XLOC_012594,-,chr17:30882112-30885539,MockIFN,T1L-IFN,OK,1.35453,0.913604,-0.568149,-1.8972,0.008,0.0201179,yes
UNKNOWN,XLOC_012618,XLOC_012618,-,chr17:32757694-32758458,MockIFN,T1L-IFN,OK,0,0.192014,inf,#NAME?,0.00015,0.000579177,yes
UNKNOWN,XLOC_012635,XLOC_012635,-,chr17:33634945-33637893,MockIFN,T1L-IFN,OK,0.114012,0.272771,1.25851,2.25718,0.005,0.0132008,yes
UNKNOWN,XLOC_012641,XLOC_012641,-,chr17:33809638-33809922,MockIFN,T1L-IFN,OK,0,4.04425,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012644,XLOC_012644,-,chr17:33897543-33897735,MockIFN,T1L-IFN,OK,0,6.43772,inf,#NAME?,0.0003,0.00109165,yes
UNKNOWN,XLOC_012651,XLOC_012651,-,chr17:34000444-34000528,MockIFN,T1L-IFN,OK,50916.4,15220.6,-1.7421,-2.18995,0.01085,0.0263668,yes
UNKNOWN,XLOC_012679,XLOC_012679,-,chr17:34893476-34894234,MockIFN,T1L-IFN,OK,2.04479,0.213478,-3.25979,-2.95384,0.00615,0.0159108,yes
UNKNOWN,XLOC_012706,XLOC_012706,-,chr17:35737711-35738791,MockIFN,T1L-IFN,OK,0.435261,3.07903,2.82252,5.016,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012730,XLOC_012730,-,chr17:36236535-36237558,MockIFN,T1L-IFN,OK,0.219591,0.0228929,-3.26185,-1.59011,0.02015,0.0452474,yes
UNKNOWN,XLOC_012782,XLOC_012782,-,chr17:42032323-42032581,MockIFN,T1L-IFN,OK,0,1.27302,inf,#NAME?,0.0006,0.00200771,yes
UNKNOWN,XLOC_012804,XLOC_012804,-,chr17:45387687-45389168,MockIFN,T1L-IFN,OK,0.690093,0.206162,-1.74301,-2.28777,0.00695,0.0177377,yes
UNKNOWN,XLOC_012817,XLOC_012817,-,chr17:45819234-45819851,MockIFN,T1L-IFN,OK,0,0.216664,inf,#NAME?,0.0006,0.00200771,yes
UNKNOWN,XLOC_012818,XLOC_012818,-,chr17:45821782-45829131,MockIFN,T1L-IFN,OK,0.648908,2.76808,2.0928,4.51327,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012821,XLOC_012821,-,chr17:45866842-45868011,MockIFN,T1L-IFN,OK,3.23907,12.915,1.9954,7.45417,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012848,XLOC_012848,-,chr17:47062772-47065046,MockIFN,T1L-IFN,OK,0.505996,0.284691,-0.82973,-1.93488,0.00835,0.0208993,yes
UNKNOWN,XLOC_012849,XLOC_012849,-,chr17:47085218-47092249,MockIFN,T1L-IFN,OK,10.9508,6.79615,-0.688244,-2.69511,0.00015,0.000579177,yes
UNKNOWN,XLOC_012852,XLOC_012852,-,chr17:47483331-47485524,MockIFN,T1L-IFN,OK,7.9139,1.86869,-2.08236,-5.76144,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012871,XLOC_012871,-,chr17:50442742-50465299,MockIFN,T1L-IFN,OK,0.110213,0.786263,2.83472,3.05752,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012910,XLOC_012910,-,chr17:56551307-56559706,MockIFN,T1L-IFN,OK,0.837461,0.554242,-0.595505,-2.3882,0.0007,0.00230871,yes
UNKNOWN,XLOC_012936,XLOC_012936,-,chr17:57334821-57335382,MockIFN,T1L-IFN,OK,0.303994,11.6155,5.25586,5.8063,0.0001,0.000397895,yes
UNKNOWN,XLOC_012942,XLOC_012942,-,chr17:63577718-63661841,MockIFN,T1L-IFN,OK,15.3583,52.1968,1.76494,7.33534,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012945,XLOC_012945,-,chr17:64206150-64206701,MockIFN,T1L-IFN,OK,0,0.317973,inf,#NAME?,0.00055,0.00186104,yes
UNKNOWN,XLOC_012950,XLOC_012950,-,chr17:65559791-65560279,MockIFN,T1L-IFN,OK,0,0.248512,inf,#NAME?,0.00385,0.010579,yes
UNKNOWN,XLOC_012965,XLOC_012965,-,chr17:67480455-67480563,MockIFN,T1L-IFN,OK,0,465.728,inf,#NAME?,0.00455,0.0121492,yes
UNKNOWN,XLOC_012975,XLOC_012975,-,chr17:70907505-70913896,MockIFN,T1L-IFN,OK,2.02694,0.876107,-1.21013,-5.25625,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012996,XLOC_012996,-,chr17:74174862-74178029,MockIFN,T1L-IFN,OK,0.0842326,0.467283,2.47185,3.89795,0.0002,0.000754234,yes
UNKNOWN,XLOC_012997,XLOC_012997,-,chr17:74186855-74190293,MockIFN,T1L-IFN,OK,0.485587,0.277313,-0.808216,-1.87767,0.0121,0.0290311,yes
UNKNOWN,XLOC_013031,XLOC_013031,-,chr17:80490657-80490883,MockIFN,T1L-IFN,OK,0,2.03242,inf,#NAME?,0.00035,0.00125374,yes
UNKNOWN,XLOC_013032,XLOC_013032,-,chr17:80491917-80492226,MockIFN,T1L-IFN,OK,16.5687,166.161,3.32606,11.4124,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013036,XLOC_013036,-,chr17:81180884-81189658,MockIFN,T1L-IFN,OK,8.84728,3.64455,-1.27949,-4.64693,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013041,XLOC_013041,-,chr17:83098354-83098528,MockIFN,T1L-IFN,OK,0,12.7622,inf,#NAME?,0.00045,0.00156509,yes
UNKNOWN,XLOC_013042,XLOC_013042,-,chr17:83146780-83147712,MockIFN,T1L-IFN,OK,0,0.279952,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013051,XLOC_013051,-,chr17:84041165-84044808,MockIFN,T1L-IFN,OK,1.1659,0.673716,-0.791227,-2.8825,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013055,XLOC_013055,-,chr17:84067730-84070263,MockIFN,T1L-IFN,OK,0.412129,0.118354,-1.79999,-2.60394,0.00315,0.00895238,yes
UNKNOWN,XLOC_013069,XLOC_013069,-,chr17:86159037-86657920,MockIFN,T1L-IFN,OK,10.0195,4.45697,-1.16868,-2.01889,0.0048,0.012741,yes
UNKNOWN,XLOC_013075,XLOC_013075,-,chr17:87098462-87103388,MockIFN,T1L-IFN,OK,0.700416,0.435938,-0.684087,-2.26823,0.00195,0.00587732,yes
UNKNOWN,XLOC_013080,XLOC_013080,-,chr17:87246448-87247276,MockIFN,T1L-IFN,OK,0.281112,0.898696,1.67669,2.14021,0.013,0.0309117,yes
UNKNOWN,XLOC_013095,XLOC_013095,-,chr17:15069124-15069553,MockIFN,T1L-IFN,OK,0,0.532549,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013096,XLOC_013096,-,chr17:16963536-16963837,MockIFN,T1L-IFN,OK,0,1.06962,inf,#NAME?,0.00035,0.00125374,yes
UNKNOWN,XLOC_013099,XLOC_013099,-,chr18:3000016-3011355,MockIFN,T1L-IFN,OK,3.95056,1.36387,-1.53435,-2.25491,0.0012,0.00378257,yes
UNKNOWN,XLOC_013101,XLOC_013101,-,chr18:3011604-3013938,MockIFN,T1L-IFN,OK,1.60153,0.47667,-1.74839,-4.94541,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013108,XLOC_013108,-,chr18:4407890-4408521,MockIFN,T1L-IFN,OK,0,0.390019,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013109,XLOC_013109,-,chr18:4465291-4465915,MockIFN,T1L-IFN,OK,0,0.37225,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013118,XLOC_013118,-,chr18:6806134-6806721,MockIFN,T1L-IFN,OK,0,0.276396,inf,#NAME?,0.00045,0.00156509,yes
UNKNOWN,XLOC_013139,XLOC_013139,-,chr18:12959453-12967968,MockIFN,T1L-IFN,OK,0.191964,0.127476,-0.59061,-1.63935,0.02245,0.0494027,yes
UNKNOWN,XLOC_013173,XLOC_013173,-,chr18:24530520-24531174,MockIFN,T1L-IFN,OK,0.0411334,0.785036,4.25438,2.32254,0.0209,0.0465644,yes
UNKNOWN,XLOC_013182,XLOC_013182,-,chr18:31631160-31631538,MockIFN,T1L-IFN,OK,0,0.547163,inf,#NAME?,0.00265,0.00771238,yes
UNKNOWN,XLOC_013196,XLOC_013196,-,chr18:32887177-32887932,MockIFN,T1L-IFN,OK,0,0.334226,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013212,XLOC_013212,-,chr18:34932172-34934414,MockIFN,T1L-IFN,OK,2.72815,3.9042,0.517106,2.23259,0.0018,0.00546267,yes
UNKNOWN,XLOC_013218,XLOC_013218,-,chr18:35627424-35627958,MockIFN,T1L-IFN,OK,0,0.295999,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013221,XLOC_013221,-,chr18:35811989-35812394,MockIFN,T1L-IFN,OK,0,0.308856,inf,#NAME?,0.00385,0.010579,yes
UNKNOWN,XLOC_013269,XLOC_013269,-,chr18:38470171-38471140,MockIFN,T1L-IFN,OK,0,0.288381,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013271,XLOC_013271,-,chr18:38499098-38500465,MockIFN,T1L-IFN,OK,0,0.288623,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013273,XLOC_013273,-,chr18:38676723-38739456,MockIFN,T1L-IFN,OK,0,520.77,inf,#NAME?,0.0001,0.000397895,yes
UNKNOWN,XLOC_013274,XLOC_013274,-,chr18:38788630-38789020,MockIFN,T1L-IFN,OK,0,1.31691,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013282,XLOC_013282,-,chr18:39871615-39872163,MockIFN,T1L-IFN,OK,0,0.311595,inf,#NAME?,0.0005,0.00171017,yes
UNKNOWN,XLOC_013286,XLOC_013286,-,chr18:40545949-40547417,MockIFN,T1L-IFN,OK,0.034957,0.443276,3.66455,2.86386,0.0184,0.0418758,yes
UNKNOWN,XLOC_013309,XLOC_013309,-,chr18:46526769-46527169,MockIFN,T1L-IFN,OK,0.343912,12.9023,5.22945,4.91258,0.00115,0.00363915,yes
UNKNOWN,XLOC_013311,XLOC_013311,-,chr18:46614614-46618585,MockIFN,T1L-IFN,OK,0.717614,2.45748,1.7759,6.61152,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013313,XLOC_013313,-,chr18:46619904-46620413,MockIFN,T1L-IFN,OK,0.0880181,2.36209,4.74612,3.55453,0.0209,0.0465644,yes
UNKNOWN,XLOC_013315,XLOC_013315,-,chr18:46632333-46639649,MockIFN,T1L-IFN,OK,0.0134269,1.07457,6.32249,6.30156,0.00085,0.00275623,yes
UNKNOWN,XLOC_013316,XLOC_013316,-,chr18:46641250-46642871,MockIFN,T1L-IFN,OK,0.0458534,1.10621,4.59245,4.33996,0.00115,0.00363915,yes
UNKNOWN,XLOC_013317,XLOC_013317,-,chr18:46643168-46646104,MockIFN,T1L-IFN,OK,0.0269131,0.749582,4.79971,4.59554,0.00135,0.00421206,yes
UNKNOWN,XLOC_013319,XLOC_013319,-,chr18:46651677-46652176,MockIFN,T1L-IFN,OK,0,0.480298,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013321,XLOC_013321,-,chr18:46800872-46801436,MockIFN,T1L-IFN,OK,0,0.486431,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013348,XLOC_013348,-,chr18:53958244-53958620,MockIFN,T1L-IFN,OK,0.992955,0,#NAME?,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013349,XLOC_013349,-,chr18:53974021-53975027,MockIFN,T1L-IFN,OK,0,0.198392,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013350,XLOC_013350,-,chr18:53975957-53977359,MockIFN,T1L-IFN,OK,0,0.220073,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013351,XLOC_013351,-,chr18:53977414-53978276,MockIFN,T1L-IFN,OK,0,0.315497,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013352,XLOC_013352,-,chr18:53979652-53984263,MockIFN,T1L-IFN,OK,0.0118405,0.54401,5.52183,4.27799,0.01355,0.0320312,yes
UNKNOWN,XLOC_013355,XLOC_013355,-,chr18:54990229-54992494,MockIFN,T1L-IFN,OK,0.898646,2.72808,1.60206,4.64254,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013356,XLOC_013356,-,chr18:55045387-55047442,MockIFN,T1L-IFN,OK,0,1.20947,inf,#NAME?,0.00035,0.00125374,yes
UNKNOWN,XLOC_013357,XLOC_013357,-,chr18:55080174-55080877,MockIFN,T1L-IFN,OK,0,0.327875,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013358,XLOC_013358,-,chr18:55087326-55087679,MockIFN,T1L-IFN,OK,0,0.382736,inf,#NAME?,0.00355,0.00987544,yes
UNKNOWN,XLOC_013379,XLOC_013379,-,chr18:60442573-60444019,MockIFN,T1L-IFN,OK,6.42474,0.87407,-2.87782,-9.43375,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013384,XLOC_013384,-,chr18:60771494-60771940,MockIFN,T1L-IFN,OK,0,0.337647,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013400,XLOC_013400,-,chr18:61601915-61603215,MockIFN,T1L-IFN,OK,0,0.582223,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013410,XLOC_013410,-,chr18:62155845-62156160,MockIFN,T1L-IFN,OK,0,0.42559,inf,#NAME?,0.00355,0.00987544,yes
UNKNOWN,XLOC_013411,XLOC_013411,-,chr18:62157365-62157802,MockIFN,T1L-IFN,OK,0,0.310508,inf,#NAME?,0.0028,0.00805617,yes
UNKNOWN,XLOC_013414,XLOC_013414,-,chr18:62496186-62502065,MockIFN,T1L-IFN,OK,1.98744,0.426124,-2.22157,-3.52001,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013461,XLOC_013461,-,chr18:73703866-73705558,MockIFN,T1L-IFN,OK,0.709034,0.402233,-0.817823,-1.7712,0.0139,0.032759,yes
UNKNOWN,XLOC_013470,XLOC_013470,-,chr18:74890065-74898444,MockIFN,T1L-IFN,OK,0.41929,0.210703,-0.992738,-2.27314,0.00205,0.00615122,yes
UNKNOWN,XLOC_013498,XLOC_013498,-,chr18:81772047-81863510,MockIFN,T1L-IFN,OK,0.553114,1.18439,1.09849,1.71282,0.0167,0.0384001,yes
UNKNOWN,XLOC_013499,XLOC_013499,-,chr18:81772047-81863510,MockIFN,T1L-IFN,OK,0.244233,0.577434,1.2414,2.87108,0.00035,0.00125374,yes
UNKNOWN,XLOC_013507,XLOC_013507,-,chr18:83389166-83391038,MockIFN,T1L-IFN,OK,0.0443712,0.228749,2.36607,2.07024,0.01855,0.0421555,yes
UNKNOWN,XLOC_013523,XLOC_013523,-,chr18:3684837-3712121,MockIFN,T1L-IFN,OK,3.18399,1.58459,-1.00673,-2.74436,0.0003,0.00109165,yes
UNKNOWN,XLOC_013525,XLOC_013525,-,chr18:5141646-5142605,MockIFN,T1L-IFN,OK,1.52559,0.65212,-1.22616,-2.0133,0.0116,0.0279642,yes
UNKNOWN,XLOC_013530,XLOC_013530,-,chr18:6018106-6019848,MockIFN,T1L-IFN,OK,0.0347343,0.410582,3.56324,2.689,0.0188,0.0426613,yes
UNKNOWN,XLOC_013531,XLOC_013531,-,chr18:6019990-6020450,MockIFN,T1L-IFN,OK,0,0.438987,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013544,XLOC_013544,-,chr18:9952851-9953933,MockIFN,T1L-IFN,OK,0,0.184142,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013593,XLOC_013593,-,chr18:31545287-31545628,MockIFN,T1L-IFN,OK,0,0.365964,inf,#NAME?,0.00385,0.010579,yes
UNKNOWN,XLOC_013594,XLOC_013594,-,chr18:31556163-31557036,MockIFN,T1L-IFN,OK,0,0.560977,inf,#NAME?,0.00265,0.00771238,yes
UNKNOWN,XLOC_013602,XLOC_013602,-,chr18:32440136-32448462,MockIFN,T1L-IFN,OK,2.32435,1.12289,-1.04961,-4.67891,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013633,XLOC_013633,-,chr18:35751526-35751914,MockIFN,T1L-IFN,OK,0,0.658154,inf,#NAME?,0.0027,0.00782412,yes
UNKNOWN,XLOC_013634,XLOC_013634,-,chr18:35827782-35829623,MockIFN,T1L-IFN,OK,0.413204,0.0654045,-2.65939,-2.49933,0.01235,0.0295293,yes
UNKNOWN,XLOC_013642,XLOC_013642,-,chr18:36497714-36499061,MockIFN,T1L-IFN,OK,0.177641,0.0139717,-3.66839,-1.65187,0.01975,0.0444826,yes
UNKNOWN,XLOC_013661,XLOC_013661,-,chr18:38165002-38172443,MockIFN,T1L-IFN,OK,0.519055,2.64952,2.35177,4.17203,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013666,XLOC_013666,-,chr18:38355681-38377025,MockIFN,T1L-IFN,OK,7.40643,5.02116,-0.560759,-2.37727,0.00065,0.00215753,yes
UNKNOWN,XLOC_013673,XLOC_013673,-,chr18:40191266-40191427,MockIFN,T1L-IFN,OK,0,22.6065,inf,#NAME?,0.00265,0.00771238,yes
UNKNOWN,XLOC_013684,XLOC_013684,-,chr18:42345753-42347048,MockIFN,T1L-IFN,OK,1.05317,0.589582,-0.83697,-1.89129,0.0109,0.0264628,yes
UNKNOWN,XLOC_013688,XLOC_013688,-,chr18:42619385-42622511,MockIFN,T1L-IFN,OK,0.47595,0,#NAME?,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013701,XLOC_013701,-,chr18:46215797-46237411,MockIFN,T1L-IFN,OK,0.975761,1.69866,0.799798,4.05663,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013708,XLOC_013708,-,chr18:46483393-46484032,MockIFN,T1L-IFN,OK,0,0.208958,inf,#NAME?,0.0001,0.000397895,yes
UNKNOWN,XLOC_013713,XLOC_013713,-,chr18:46492351-46495618,MockIFN,T1L-IFN,OK,0.158576,0.418993,1.40175,2.62402,0.00145,0.00448668,yes
UNKNOWN,XLOC_013718,XLOC_013718,-,chr18:46582721-46583089,MockIFN,T1L-IFN,OK,0,1.04543,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013726,XLOC_013726,-,chr18:49977963-49978280,MockIFN,T1L-IFN,OK,0,1.38138,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013755,XLOC_013755,-,chr18:61213115-61214002,MockIFN,T1L-IFN,OK,0.0193777,0.154173,2.99208,1.26049,0.0217,0.0479768,yes
UNKNOWN,XLOC_013819,XLOC_013819,-,chr18:73765000-73767604,MockIFN,T1L-IFN,OK,0.643722,1.03231,0.681365,1.99091,0.0061,0.0157896,yes
UNKNOWN,XLOC_013822,XLOC_013822,-,chr18:74178630-74181150,MockIFN,T1L-IFN,OK,0,0.835426,inf,#NAME?,0.00055,0.00186104,yes
UNKNOWN,XLOC_013866,XLOC_013866,-,chr18:83971257-83984196,MockIFN,T1L-IFN,OK,0.126244,0.377142,1.57889,1.92528,0.0189,0.0428642,yes
UNKNOWN,XLOC_013907,XLOC_013907,-,chr19:4226351-4226778,MockIFN,T1L-IFN,OK,0,0.329807,inf,#NAME?,0.00455,0.0121492,yes
UNKNOWN,XLOC_013924,XLOC_013924,-,chr19:5061328-5063513,MockIFN,T1L-IFN,OK,0.0822228,0.501418,2.6084,2.74118,0.0046,0.0122648,yes
UNKNOWN,XLOC_013960,XLOC_013960,-,chr19:5931283-5931678,MockIFN,T1L-IFN,OK,0,0.365543,inf,#NAME?,0.001,0.00320104,yes
UNKNOWN,XLOC_014039,XLOC_014039,-,chr19:9974537-9975011,MockIFN,T1L-IFN,OK,0,0.204971,inf,#NAME?,0.00265,0.00771238,yes
UNKNOWN,XLOC_014040,XLOC_014040,-,chr19:9977127-9977530,MockIFN,T1L-IFN,OK,0,0.340447,inf,#NAME?,0.0028,0.00805617,yes
UNKNOWN,XLOC_014124,XLOC_014124,-,chr19:17263961-17265705,MockIFN,T1L-IFN,OK,0.340206,6.37814,4.22865,4.704,0.0209,0.0465644,yes
UNKNOWN,XLOC_014125,XLOC_014125,-,chr19:17265919-17266765,MockIFN,T1L-IFN,OK,0.213573,1.05712,2.30733,2.46265,0.0097,0.0238444,yes
UNKNOWN,XLOC_014126,XLOC_014126,-,chr19:17300250-17301925,MockIFN,T1L-IFN,OK,0,0.85296,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014139,XLOC_014139,-,chr19:21299208-21299726,MockIFN,T1L-IFN,OK,0,0.339559,inf,#NAME?,0.0002,0.000754234,yes
UNKNOWN,XLOC_014187,XLOC_014187,-,chr19:32862820-32862992,MockIFN,T1L-IFN,OK,0,9.54874,inf,#NAME?,0.00455,0.0121492,yes
UNKNOWN,XLOC_014188,XLOC_014188,-,chr19:32864161-32864620,MockIFN,T1L-IFN,OK,0,0.378497,inf,#NAME?,0.00055,0.00186104,yes
UNKNOWN,XLOC_014189,XLOC_014189,-,chr19:33392335-33393346,MockIFN,T1L-IFN,OK,1.19258,0.529555,-1.17124,-2.35798,0.00345,0.00970406,yes
UNKNOWN,XLOC_014201,XLOC_014201,-,chr19:34653419-34654650,MockIFN,T1L-IFN,OK,0.200854,0,#NAME?,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014203,XLOC_014203,-,chr19:35303278-35304427,MockIFN,T1L-IFN,OK,0.815002,0.237061,-1.78155,-2.41496,0.0096,0.0236244,yes
UNKNOWN,XLOC_014209,XLOC_014209,-,chr19:36903447-36904355,MockIFN,T1L-IFN,OK,0,0.435638,inf,#NAME?,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014210,XLOC_014210,-,chr19:36905806-36906223,MockIFN,T1L-IFN,OK,0,0.499938,inf,#NAME?,0.00055,0.00186104,yes
UNKNOWN,XLOC_014217,XLOC_014217,-,chr19:37428848-37429518,MockIFN,T1L-IFN,OK,0,0.184538,inf,#NAME?,0.0006,0.00200771,yes
UNKNOWN,XLOC_014219,XLOC_014219,-,chr19:37520659-37523561,MockIFN,T1L-IFN,OK,0.420384,0.143889,-1.54675,-2.02407,0.0125,0.0298456,yes
UNKNOWN,XLOC_014220,XLOC_014220,-,chr19:37524534-37525106,MockIFN,T1L-IFN,OK,0.304737,0.0412173,-2.88624,-1.40071,0.0226,0.0497003,yes
UNKNOWN,XLOC_014267,XLOC_014267,-,chr19:43641733-43642337,MockIFN,T1L-IFN,OK,0,0.45575,inf,#NAME?,5.00E-05,0.00020697,yes
